DatasetID,LAT,LON,Chemical,State,Watershed,Stream,Date_start,Date_end,Pre-fire: data present,Pre-fire: start date,Pre-fire: end date,Pre-fire: total data points,Pre-fire: data frequency,Post-fire: data present,Post-fire: start date,Post-fire: end date,Post-fire: total data points,Post-fire: data frequency,missing data percentage,reference/links,notes
"Starting from ID1, ID2, ID3…. Each ID represents a same site/watershed/stream/river",,,"If a site has several water chemistry of different lengths of time series, please use one row for each water chemistry (but same ""DatasetID"")",The state where the site is located (2 letter abv.),name or ID of watershed if known,name or ID of stream if known,YYYMMDD (put 15 for DD if unk or composite),YYYMMDD (put 15 for DD if unk or composite),Y or N,YYYMMDD (put 15 for DD if unk or composite),YYYMMDD (put 15 for DD if unk or composite),approximate number of data points each chemical,"if regular sampling, weekly/monthly etc. otherwise, NA",Y or N,YYYMMDD (put 15 for DD if unk or composite),YYYMMDD (put 15 for DD if unk or composite),approximate number of data points each chemical,"if regular sampling, weekly/monthly etc. otherwise, NA",The approximate percent of missing data,,
ID38,35.99384,-106.47403,K+,NewMexico,,Indios Creek - above burn,20110801,20141014,N,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID38,35.99384,-106.47403,NA+,NewMexico,,Indios Creek - above burn,20110801,20141014,N,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID38,35.99384,-106.47403,Fl,NewMexico,,Indios Creek - above burn,20110801,20141014,N,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID38,35.99384,-106.47403,Conductivity,NewMexico,,Indios Creek - above burn,20110801,20141014,N,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,NO3+NO2,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,NH4,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,TotalPhosphorus,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,Cl-,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,SO4,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,Alkalinity,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,TDS,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,TSS,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,pH,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,Ca+,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,Mg+,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,K+,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,NA+,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,Fl,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID39,35.91417,-106.60638,Conductivity,NewMexico,,Sulfur Creek,20080429,20141014,Y,,,,Monthly,Y,,,,Monthly,,,"Coordinates in NAD83, decimal degrees."
ID40,,,Conductivity,Arizona,Salt River,,19990816,20200127,Y,,,,Monthly,Y,,,,Monthly,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ; https://westerhoff.engineering.asu.edu/wp-content/uploads/2012/10/Darla-Gill_Water-Quality-from-Forest-Fires_MS_2004.pdf,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID40,,,DOC,Arizona,Salt River,,19990816,20200723,Y,,,,Monthly,Y,,,,Monthly,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ; https://westerhoff.engineering.asu.edu/wp-content/uploads/2012/10/Darla-Gill_Water-Quality-from-Forest-Fires_MS_2004.pdf,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID40,,,TN,Arizona,Salt River,,19990816,20040518,Y,,,,Monthly,,,,,,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ; https://westerhoff.engineering.asu.edu/wp-content/uploads/2012/10/Darla-Gill_Water-Quality-from-Forest-Fires_MS_2004.pdf,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID40,,,DissolvedNitrogen,Arizona,Salt River,,19990816,20200701,Y,,,,Monthly,Y,,,,Monthly,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID40,,,TotalPhosphorus,Arizona,Salt River,,19990816,20110228,Y,,,,Monthly,,,,,,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID40,,,DissolvedPhosphorus,Arizona,Salt River,,19990816,20020601,Y,,,,Monthly,,,,,,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID40,,,NO3-N,Arizona,Salt River,,20020212,20040120,Y,,,,Monthly,,,,,,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID40,,,NH4-N,Arizona,Salt River,,20020212,20040120,Y,,,,Monthly,,,,,,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID40,,,DON,Arizona,Salt River,,20020228,20040120,Y,,,,Monthly,,,,,,,https://westerhoff.engineering.asu.edu/research/water-quality-overview/ ; https://wet.asu.edu/regional-water-quality/ ,"Multiple sites, data from Paul Westerhoff [p.westerhoff@asu.edu]"
ID41,31.606389,-110.160556,DON,Arizona,,San Pedro,20010615,20070915,,,,,quarterly,,,,,,50%,https://data.sustainability.asu.edu/cap-portal/mapbrowse?packageid=knb-lter-cap.396.6,burn history unknown
ID41,31.606389,-110.160556,DOC,Arizona,,San Pedro,20010615,20070915,,,,,quarterly,,,,,,50%,https://data.sustainability.asu.edu/cap-portal/mapbrowse?packageid=knb-lter-cap.396.6,burn history unknown
ID41,31.606389,-110.160556,NH4-N,Arizona,,San Pedro,20010615,20070915,,,,,quarterly,,,,,,50%,https://data.sustainability.asu.edu/cap-portal/mapbrowse?packageid=knb-lter-cap.396.6,burn history unknown
ID41,31.606389,-110.160556,SRP,Arizona,,San Pedro,20010615,20070915,,,,,quarterly,,,,,,50%,https://data.sustainability.asu.edu/cap-portal/mapbrowse?packageid=knb-lter-cap.396.6,burn history unknown
ID41,31.606389,-110.160556,Cl-,Arizona,,San Pedro,20010615,20070915,,,,,quarterly,,,,,,50%,https://data.sustainability.asu.edu/cap-portal/mapbrowse?packageid=knb-lter-cap.396.6,burn history unknown
ID41,31.606389,-110.160556,NO3-N,Arizona,,San Pedro,20010615,20070915,,,,,quarterly,,,,,,50%,https://data.sustainability.asu.edu/cap-portal/mapbrowse?packageid=knb-lter-cap.396.6,burn history unknown
ID42,31.606389,-110.160556,DON,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,DOC,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,NH4-N,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,SRP,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,Cl-,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,NO3-N,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,SO42-,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,Br-,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,Na+,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,K+,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,Ca2+,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,Mg2+,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID42,31.606389,-110.160556,Fl-,Arizona,,San Pedro,20160314,20180921,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,DOC,Arizona,,Agua Fria,20160306,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,Cl-,Arizona,,Agua Fria,20160306,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,NO3-N,Arizona,,Agua Fria,20160306,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,SO42-,Arizona,,Agua Fria,20160306,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,Br-,Arizona,,Agua Fria,20160306,20180418,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,Fl-,Arizona,,Agua Fria,20160306,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,Cl-,Arizona,,Bonita,20160229,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,NO3-N,Arizona,,Bonita,20160229,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,SO42-,Arizona,,Bonita,20160229,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,Fl-,Arizona,,Bonita,20160229,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,DOC,Arizona,,Bonita,20160229,20191215,,,,,monthly,,,,,,15%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,DON,Arizona,,Agua Fria,20160306,20180418,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,NH4-N,Arizona,,Agua Fria,20160306,20180418,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,SRP,Arizona,,Agua Fria,20160306,20180418,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,Na+,Arizona,,Agua Fria,20160306,20180418,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,K+,Arizona,,Agua Fria,20160306,20180418,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,Ca2+,Arizona,,Agua Fria,20160306,20180418,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID43,34.317911,-112.073304,Mg2+,Arizona,,Agua Fria,20160306,20180418,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,DON,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,DOC,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,NH4-N,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,SRP,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,Cl-,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,NO3-N,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,SO42-,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,Br-,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,Na+,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,K+,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,Ca2+,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,Mg2+,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID44,31.636162,-110.425699,Fl-,Arizona,,Babacomari,20160402,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,DON,Arizona,,Bonita,20160229,20181102,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,NH4-N,Arizona,,Bonita,20160229,20181102,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,SRP,Arizona,,Bonita,20160229,20181102,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,Br-,Arizona,,Bonita,20160229,20191215,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,Na+,Arizona,,Bonita,20160229,20181102,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,K+,Arizona,,Bonita,20160229,20181102,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,Ca2+,Arizona,,Bonita,20160229,20181102,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID45,32.957185,-109.53339,Mg2+,Arizona,,Bonita,20160229,20181102,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,DON,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,DOC,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,NH4-N,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,SRP,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,Cl-,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,NO3-N,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,SO42-,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,Br-,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,Na+,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,K+,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,Ca2+,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,Mg2+,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID46,33.065406,-109.44168,Fl-,Arizona,,Eagle,20160227,20181104,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,DON,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,DOC,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,NH4-N,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,SRP,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,Cl-,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,NO3-N,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,SO42-,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,Br-,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,Na+,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,K+,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,Ca2+,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,Mg2+,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID47,31.445838,-110.313665,Fl-,Arizona,,Ramsey,20160311,20180503,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,DON,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,DOC,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,NH4-N,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,SRP,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,Cl-,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,NO3-N,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,SO42-,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,Br-,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,Na+,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,K+,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,Ca2+,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,Mg2+,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID48,33.071978,-109.298422,Fl-,Arizona,,San Francisco,20160302,20171208,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,DON,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,DOC,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,NH4-N,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,SRP,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,Cl-,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,NO3-N,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,SO42-,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,Br-,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,Na+,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,K+,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,Ca2+,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,Mg2+,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID49,31.344444,-110.850833,Fl-,Arizona,,Santa Cruz,20161116,20180425,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,DON,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,DOC,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,NH4-N,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,SRP,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,Cl-,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,NO3-N,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,SO42-,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,Br-,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,Na+,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,K+,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,Ca2+,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,Mg2+,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID50,33.753694,-111.505797,Fl-,Arizona,,Sycamore,20160305,20170601,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID51,34.868083,-112.401336,DON,Arizona,,Verde,20160204,20171209,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID51,34.868083,-112.401336,DOC,Arizona,,Verde,20160204,20171209,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID51,34.868083,-112.401336,NH4-N,Arizona,,Verde,20160204,20171209,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID51,34.868083,-112.401336,SRP,Arizona,,Verde,20160204,20171209,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID51,34.868083,-112.401336,Cl-,Arizona,,Verde,20160204,20171209,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
ID51,34.868083,-112.401336,NO3-N,Arizona,,Verde,20160204,20171209,,,,,quarterly,,,,,,5%,Harms et al. Food Chain Length project,burn history unknown
